SpeciesID,SpeciesName,CapsaicinContent (ppm),FruitSize (cm),Color,HeatLevel (SHU),GeneticMarker1,GeneticMarker2,DiseaseResistance,Yield (kg/plant),GrowingConditions,FloweringTime (days),MaturityTime (days),PestResistance,DroughtTolerance,Crossability,CropGenetics
735,Capsicum tovarii,649,9.135273797663796,Green,50202,G5,G7,High,8.64919148922014,"Cool, Dry",49,144,Low,Low,Low,Gen-76
736,Capsicum eximium,355,9.401722078878702,Yellow,53127,G2,G6,Medium,9.799874915146779,"Warm, Dry",66,112,Low,Low,High,Gen-20
737,Capsicum tovarii,1191,6.282910096550193,Purple,147524,G3,G3,Low,2.3907638142615193,"Cool, Dry",45,92,Medium,Low,High,Gen-86
738,Capsicum baccatum,537,14.739841907724863,Green,98838,G3,G6,High,5.986516033045979,"Warm, Humid",52,80,Medium,Low,Low,Gen-21
739,Capsicum pubescens,644,9.711388629310601,Yellow,62846,G3,G7,High,3.805594331233118,"Cool, Dry",69,95,Medium,High,Medium,Gen-93
740,Capsicum chacoense,620,3.581792658517049,Purple,41081,G7,G2,Medium,7.1508002547075105,"Cool, Dry",67,90,Low,High,Low,Gen-41
741,Capsicum pubescens,909,13.41886584353654,Yellow,94896,G3,G3,High,7.361515713948858,"Warm, Dry",65,108,High,Medium,Medium,Gen-16
742,Capsicum chacoense,976,13.046507089593375,Green,185719,G4,G2,Medium,6.530498671531711,"Cool, Dry",45,144,Medium,Medium,Low,Gen-72
743,Capsicum lanceolatum,1256,12.72528232154746,Green,79709,G2,G1,High,6.901303528952989,"Warm, Humid",57,93,Low,Low,High,Gen-57
744,Capsicum eximium,772,4.146923335308784,Green,125906,G3,G2,Low,6.822940269146747,"Warm, Humid",59,87,Low,High,Medium,Gen-75
745,Capsicum flexuosum,602,9.740601704898902,Yellow,158307,G3,G3,High,5.65677747162559,"Warm, Humid",40,92,Medium,High,Medium,Gen-80
746,Capsicum flexuosum,611,12.054490146259095,Green,53495,G3,G3,High,3.1727183812907707,"Cool, Dry",46,142,Low,Medium,Medium,Gen-7
747,Capsicum baccatum,1137,7.672904133166268,Purple,178350,G9,G7,Low,7.4017502679042515,"Warm, Dry",47,107,High,Low,Low,Gen-47
748,Capsicum chacoense,695,10.102820318989261,Red,58042,G5,G6,Medium,5.867576354632037,"Cool, Dry",61,111,Low,Medium,Low,Gen-82
749,Capsicum lanceolatum,616,7.88435290474616,Purple,144267,G2,G6,High,6.2796160425909875,"Warm, Dry",62,108,High,Low,Medium,Gen-95
750,Capsicum eximium,1126,6.990412893839884,Purple,116255,G4,G3,High,9.693948667855285,"Warm, Humid",67,85,Medium,Medium,High,Gen-58
751,Capsicum tovarii,306,10.558587769068048,Red,109539,G1,G6,Low,4.857826850259935,"Cool, Dry",61,90,Low,Low,Medium,Gen-80
752,Capsicum cardenasii,1387,4.683892422514116,Yellow,38450,G7,G1,Medium,8.974792761058545,"Cool, Dry",58,129,Medium,Medium,Medium,Gen-68
753,Capsicum annuum,1324,4.022571773126066,Yellow,173984,G7,G8,Medium,2.8962073458163937,"Cool, Dry",65,100,Medium,Medium,High,Gen-33
754,Capsicum flexuosum,903,9.550575592800827,Orange,5271,G9,G9,High,2.055024851265891,"Warm, Dry",60,134,High,High,Medium,Gen-37
755,Capsicum tovarii,459,5.6154639195538,Red,16369,G9,G3,High,9.49762632978301,"Cool, Dry",55,137,High,Medium,Medium,Gen-91
756,Capsicum frutescens,745,7.850737511762982,Orange,145786,G3,G4,Medium,2.371844170336061,"Warm, Dry",59,105,High,High,High,Gen-32
757,Capsicum chacoense,707,14.639019522425647,Green,11542,G6,G7,High,7.200011581533001,"Cool, Dry",64,121,Low,Medium,Low,Gen-14
758,Capsicum rhomboideum,1250,9.604864114599343,Purple,66634,G6,G4,High,6.952269136257695,"Warm, Humid",61,115,High,Medium,Low,Gen-74
759,Capsicum galapagoense,592,11.014535235612803,Orange,133791,G4,G2,High,7.201684669723839,"Cool, Dry",59,126,High,High,Medium,Gen-69
760,Capsicum frutescens,1088,3.3318024281032086,Green,19836,G4,G7,Medium,8.971197885090067,"Cool, Dry",67,126,Medium,High,Low,Gen-13
761,Capsicum tovarii,1001,7.0442152352195695,Purple,190222,G7,G2,Low,4.114449620363859,"Warm, Humid",60,131,High,Medium,High,Gen-52
762,Capsicum pubescens,1039,9.873807113823728,Red,7924,G1,G7,High,3.120548932089835,"Warm, Humid",45,118,Low,High,High,Gen-11
763,Capsicum galapagoense,1291,5.942235966365578,Yellow,183478,G2,G2,High,9.60665060362494,"Warm, Dry",64,85,High,High,Medium,Gen-24
764,Capsicum annuum,408,5.363043994675334,Red,163006,G9,G5,Medium,3.1004791429341485,"Warm, Dry",59,127,High,High,Low,Gen-40
765,Capsicum chinense,1437,6.512084119144029,Orange,11784,G5,G3,High,7.210610520535441,"Warm, Dry",44,127,Low,Medium,High,Gen-23
766,Capsicum eximium,598,9.2272716217002,Orange,111516,G4,G8,Low,2.817785045906237,"Warm, Dry",58,99,Low,Low,High,Gen-94
767,Capsicum annuum,410,11.031856647849493,Orange,9521,G5,G5,Medium,9.422531988946211,"Warm, Dry",45,119,Medium,High,Medium,Gen-69
768,Capsicum pubescens,378,7.124638277509317,Yellow,116765,G6,G8,Medium,4.787126914437625,"Cool, Dry",60,97,High,Medium,Medium,Gen-86
769,Capsicum pubescens,594,10.893144923828679,Orange,38453,G7,G4,High,7.9570374441076535,"Warm, Dry",48,116,Medium,Low,Medium,Gen-49
770,Capsicum lanceolatum,352,6.099749215549852,Red,49679,G5,G6,High,6.765154021109371,"Cool, Dry",40,115,Medium,High,Low,Gen-46
771,Capsicum chinense,390,10.47713168316245,Red,47165,G6,G1,Low,2.407067276658258,"Warm, Dry",54,125,High,High,High,Gen-81
772,Capsicum lanceolatum,1292,7.569719236628721,Yellow,13398,G2,G5,High,4.907110712143659,"Warm, Humid",48,87,Medium,Medium,Low,Gen-89
773,Capsicum cardenasii,1280,7.622549291589303,Purple,82939,G7,G1,Low,7.844266782749309,"Cool, Dry",63,115,Medium,Low,Medium,Gen-23
774,Capsicum eximium,1154,8.030381500064042,Green,182372,G7,G4,Medium,6.889696114651223,"Cool, Dry",42,83,Medium,High,High,Gen-45
775,Capsicum annuum,646,8.640246714905693,Purple,160454,G1,G8,Low,5.963737546369125,"Cool, Dry",56,141,Low,Low,Low,Gen-98
776,Capsicum frutescens,1190,3.060930724162451,Yellow,154133,G5,G3,Medium,3.09951370686624,"Warm, Dry",40,82,Medium,Medium,Medium,Gen-24
777,Capsicum annuum,493,14.657155128220989,Orange,61468,G8,G3,High,1.4550435238022943,"Warm, Dry",44,140,Low,Low,Medium,Gen-77
778,Capsicum frutescens,1060,4.711798084581522,Orange,155078,G4,G9,Low,3.8193533211644795,"Warm, Dry",48,117,High,Low,High,Gen-57
779,Capsicum tovarii,759,13.649712572320137,Purple,65105,G4,G8,Medium,8.531210410955325,"Cool, Dry",60,84,Medium,High,Low,Gen-74
780,Capsicum chinense,1140,8.005501488122997,Red,60489,G2,G2,Medium,8.527261403719988,"Warm, Humid",56,83,Low,High,Medium,Gen-18
781,Capsicum chacoense,656,10.400294979578526,Green,95367,G2,G9,Medium,8.161627700318082,"Warm, Humid",60,146,Medium,Low,High,Gen-87
782,Capsicum rhomboideum,1401,12.898193510845157,Yellow,12794,G4,G8,Low,6.905247617707781,"Warm, Humid",41,87,Medium,Low,High,Gen-86
783,Capsicum rhomboideum,1039,14.22867000265763,Green,38663,G3,G4,High,4.7048078538013005,"Cool, Dry",54,120,Low,High,High,Gen-78
784,Capsicum pubescens,1061,9.683236320256166,Red,152123,G2,G5,High,8.314367391374613,"Cool, Dry",69,87,Low,High,High,Gen-89
785,Capsicum chinense,1262,8.181068823222882,Purple,168554,G2,G2,High,2.5951913899364465,"Cool, Dry",59,95,Low,Medium,Medium,Gen-9
786,Capsicum flexuosum,634,3.5358281246400964,Yellow,100993,G1,G5,High,9.812421768218556,"Warm, Dry",66,145,Medium,High,Medium,Gen-8
787,Capsicum lanceolatum,1098,7.778648280282585,Green,130162,G4,G5,High,7.115262323580612,"Warm, Humid",51,92,High,Medium,Medium,Gen-26
788,Capsicum lanceolatum,981,9.794790855641372,Green,39360,G1,G7,Medium,2.381577205431584,"Warm, Dry",45,125,Low,Medium,High,Gen-1
789,Capsicum chinense,720,10.984151043453286,Yellow,193556,G7,G8,Medium,3.078766937294544,"Warm, Humid",44,87,Low,High,High,Gen-53
790,Capsicum galapagoense,1484,3.7938973123049826,Purple,35854,G6,G7,Medium,7.867285532079238,"Warm, Humid",58,146,High,Low,Medium,Gen-53
791,Capsicum galapagoense,1404,10.217622487115776,Yellow,77145,G8,G2,Low,2.7999422198441257,"Cool, Dry",53,82,Medium,High,High,Gen-36
792,Capsicum chacoense,1281,10.186817596212805,Purple,54803,G3,G2,High,6.466717188387235,"Cool, Dry",54,112,High,Medium,Medium,Gen-46
793,Capsicum pubescens,743,4.241501221296923,Purple,176615,G3,G3,Medium,5.036261404655743,"Warm, Dry",46,82,High,Low,Low,Gen-15
794,Capsicum cardenasii,502,9.642567212590736,Purple,107227,G4,G8,High,3.9466003775970746,"Warm, Dry",63,81,Medium,Low,Medium,Gen-16
795,Capsicum chacoense,531,13.989352438939598,Orange,22306,G1,G8,High,4.959207264040655,"Warm, Dry",54,82,High,Low,High,Gen-65
796,Capsicum frutescens,1162,12.495271297087779,Green,183045,G1,G5,Low,3.0986440392782346,"Cool, Dry",68,113,Low,Medium,Medium,Gen-70
797,Capsicum tovarii,1332,10.126992972079274,Purple,181311,G4,G8,Low,1.3375381814830511,"Warm, Humid",47,100,High,High,High,Gen-23
798,Capsicum baccatum,927,11.479397914388038,Yellow,186688,G9,G6,Medium,7.70684408514925,"Warm, Dry",63,104,Low,High,Medium,Gen-32
799,Capsicum baccatum,494,4.90950230242347,Orange,41960,G2,G7,Low,8.86873899436744,"Cool, Dry",52,127,High,Medium,High,Gen-98
800,Capsicum tovarii,1193,10.384884203649902,Red,145025,G6,G3,High,6.753623605215235,"Cool, Dry",46,118,High,Medium,High,Gen-93
801,Capsicum eximium,791,14.8086960221701,Orange,142337,G3,G7,Medium,5.570271745077268,"Warm, Humid",69,117,High,Medium,Medium,Gen-69
802,Capsicum frutescens,847,5.362673648919512,Green,110310,G3,G2,Low,4.718267055957422,"Warm, Humid",67,131,Medium,Low,High,Gen-99
803,Capsicum chinense,1451,4.05239247431917,Orange,43101,G1,G3,Medium,8.80336802655334,"Warm, Dry",47,147,Medium,Low,High,Gen-50
804,Capsicum chacoense,554,14.134902454066347,Yellow,145761,G6,G6,Medium,6.842570903651487,"Warm, Dry",43,143,Low,High,Medium,Gen-56
805,Capsicum pubescens,446,6.982727634698396,Red,42556,G1,G2,Low,4.602009479425803,"Cool, Dry",43,140,Medium,Medium,High,Gen-89
806,Capsicum eximium,347,12.539199563350428,Orange,157113,G3,G4,Low,1.5801605414458768,"Cool, Dry",69,96,Medium,Medium,Medium,Gen-4
807,Capsicum frutescens,533,13.851353189117726,Purple,150608,G8,G7,Low,7.212111326843824,"Warm, Humid",57,110,Medium,Low,Low,Gen-67
808,Capsicum lanceolatum,1077,8.17081670765105,Red,160126,G7,G3,High,5.608130750712396,"Cool, Dry",69,80,Low,High,Medium,Gen-17
809,Capsicum galapagoense,948,6.48858010062502,Purple,71059,G3,G9,Medium,9.95937005750739,"Warm, Humid",62,97,High,Medium,Low,Gen-88
810,Capsicum baccatum,364,10.222983295183052,Purple,18178,G1,G6,Medium,4.788254905484795,"Cool, Dry",61,130,Medium,Low,High,Gen-67
811,Capsicum cardenasii,627,9.994722646847489,Red,72055,G1,G7,High,9.069007276431089,"Warm, Dry",42,118,High,Medium,Medium,Gen-11
812,Capsicum flexuosum,892,11.68914112969977,Green,195463,G5,G9,Low,8.75576145661168,"Cool, Dry",46,141,High,Medium,Medium,Gen-91
813,Capsicum chinense,1025,10.00943447526053,Purple,87338,G5,G6,Medium,2.164850507321164,"Cool, Dry",69,107,Medium,Low,Low,Gen-77
814,Capsicum pubescens,550,4.671281405551431,Purple,103834,G2,G3,Medium,6.099567825816792,"Warm, Dry",66,97,High,High,Low,Gen-76
815,Capsicum frutescens,1045,6.7827326587883405,Yellow,126007,G3,G7,Medium,2.1147432680024103,"Warm, Dry",48,99,Low,Medium,Medium,Gen-13
816,Capsicum chinense,1110,5.99881283100391,Purple,57412,G6,G7,Low,7.933567575791363,"Cool, Dry",58,99,Medium,Medium,Medium,Gen-93
817,Capsicum galapagoense,310,10.68177828454085,Yellow,135693,G1,G8,Medium,8.66096913760198,"Cool, Dry",42,99,Medium,Medium,High,Gen-96
818,Capsicum tovarii,977,11.951299848292475,Orange,182150,G9,G8,Low,8.812915702485906,"Warm, Dry",47,113,Low,Medium,Medium,Gen-77
819,Capsicum tovarii,1408,10.842302267383435,Red,84472,G1,G9,High,3.9971914510481334,"Cool, Dry",64,99,High,Medium,Low,Gen-89
820,Capsicum chacoense,1392,4.397349952172249,Yellow,76041,G7,G2,High,7.733536266051181,"Warm, Dry",52,113,Medium,Low,Low,Gen-22
821,Capsicum chinense,967,6.3912940592482475,Green,122937,G9,G4,Medium,6.748489788974179,"Cool, Dry",65,127,High,High,Low,Gen-2
822,Capsicum galapagoense,942,12.622112855801467,Green,162813,G4,G8,High,6.020284006143359,"Cool, Dry",63,129,Medium,High,Low,Gen-80
823,Capsicum eximium,1422,7.628048337882779,Yellow,17688,G3,G7,Medium,5.378272096044079,"Warm, Humid",43,102,Low,High,Medium,Gen-44
824,Capsicum frutescens,1203,8.425960479297627,Red,170771,G8,G4,Medium,7.587966792436399,"Warm, Dry",48,114,Low,Low,High,Gen-35
825,Capsicum eximium,1083,11.6465462871488,Red,49203,G3,G1,Low,6.222975341782887,"Warm, Dry",52,137,High,Low,Medium,Gen-34
826,Capsicum tovarii,1294,13.805369199077889,Yellow,37327,G6,G8,High,6.48595230599649,"Warm, Humid",56,133,Medium,Low,High,Gen-73
827,Capsicum galapagoense,339,6.836668805473355,Orange,31336,G5,G9,Medium,6.514767272643368,"Warm, Dry",60,106,Low,High,High,Gen-15
828,Capsicum rhomboideum,666,11.381456122124384,Orange,181301,G5,G4,Low,3.677691430788358,"Cool, Dry",42,127,High,High,High,Gen-52
829,Capsicum galapagoense,523,5.604648911832709,Orange,168559,G4,G6,Low,2.1147322285369246,"Warm, Humid",53,109,Medium,Low,Medium,Gen-77
830,Capsicum chinense,1133,13.912092110987167,Purple,144608,G5,G6,Medium,3.1420763548876396,"Warm, Humid",69,106,High,High,Low,Gen-41
831,Capsicum cardenasii,1286,6.216845097096548,Orange,143718,G1,G7,Medium,6.1593337171153815,"Warm, Dry",49,116,High,Medium,Medium,Gen-58
832,Capsicum cardenasii,778,5.179687460143347,Red,3423,G3,G9,Medium,7.597043343401562,"Cool, Dry",50,116,High,Low,Medium,Gen-86
833,Capsicum chacoense,566,4.666586085245953,Orange,52388,G7,G1,Low,2.8489806659716037,"Cool, Dry",47,89,Medium,Medium,Low,Gen-39
834,Capsicum lanceolatum,981,9.85366194198718,Purple,149235,G3,G6,High,1.612986608262879,"Cool, Dry",54,107,Low,Low,High,Gen-77
835,Capsicum annuum,1416,4.804919048849838,Purple,199383,G4,G4,Low,4.697231197727646,"Warm, Dry",60,125,Low,Low,Medium,Gen-50
836,Capsicum galapagoense,1026,13.154391036329159,Orange,10675,G5,G8,Medium,8.32823420848082,"Warm, Humid",54,114,Medium,Medium,High,Gen-72
837,Capsicum chacoense,808,5.195174968964045,Green,53424,G7,G3,Medium,1.8214261397538958,"Warm, Dry",44,142,Low,Medium,Low,Gen-89
838,Capsicum eximium,1287,3.2571300392917677,Red,59687,G7,G4,Low,3.970268106007291,"Warm, Humid",54,88,Medium,High,Low,Gen-30
839,Capsicum chinense,1021,9.518853794638748,Red,19607,G9,G9,Medium,9.15971758397699,"Warm, Humid",55,127,High,Low,Low,Gen-91
840,Capsicum rhomboideum,1398,13.997453849174843,Orange,19719,G8,G6,Low,3.6546828149739183,"Warm, Dry",44,87,High,Medium,Low,Gen-33
841,Capsicum chacoense,810,8.320905882019353,Purple,98066,G6,G1,High,3.9738821977575958,"Warm, Dry",44,139,Medium,Low,High,Gen-9
842,Capsicum cardenasii,635,13.100511091417602,Red,31254,G9,G2,High,8.819159030576833,"Cool, Dry",54,116,Low,High,Low,Gen-56
843,Capsicum frutescens,1023,9.392794760056733,Purple,95200,G1,G3,Medium,9.029846422792398,"Warm, Humid",57,104,Low,Medium,Low,Gen-34
844,Capsicum annuum,1002,8.30512834400442,Red,33572,G6,G1,High,6.174794155497312,"Cool, Dry",67,89,High,High,Low,Gen-10
845,Capsicum baccatum,1453,4.616465691212682,Yellow,119848,G1,G3,Low,9.82274365294908,"Warm, Dry",63,98,Low,High,Medium,Gen-94
846,Capsicum tovarii,768,5.39123967609904,Green,175246,G3,G5,Low,7.6414105214880585,"Cool, Dry",56,130,High,High,Low,Gen-34
847,Capsicum galapagoense,1063,4.14332829460479,Purple,67121,G9,G9,Medium,7.077498537571748,"Warm, Dry",59,136,Low,Low,Medium,Gen-81
848,Capsicum pubescens,1244,14.62540555200266,Red,146514,G8,G5,High,9.934423920834456,"Warm, Humid",41,87,Low,High,Medium,Gen-97
849,Capsicum tovarii,734,13.438664740654433,Yellow,145068,G6,G8,High,5.0504660621465005,"Warm, Humid",48,109,High,High,Low,Gen-99
850,Capsicum eximium,936,7.577626027842547,Red,151579,G8,G2,High,6.741710398655456,"Cool, Dry",45,125,Medium,Medium,High,Gen-64
851,Capsicum pubescens,717,14.893015960209922,Red,10821,G2,G3,Medium,3.9841584243195705,"Cool, Dry",48,144,Low,High,Medium,Gen-11
852,Capsicum annuum,941,7.239372513630389,Purple,92475,G8,G9,Low,4.074155402395599,"Cool, Dry",40,135,Medium,Medium,Low,Gen-26
853,Capsicum rhomboideum,388,7.53710726344694,Orange,30817,G1,G3,Low,8.023855912093417,"Cool, Dry",50,92,Medium,Medium,Medium,Gen-2
854,Capsicum rhomboideum,774,4.303383577330418,Red,1270,G1,G6,High,5.94200430962143,"Warm, Dry",46,116,High,Medium,High,Gen-9
855,Capsicum chacoense,619,6.875943461767666,Purple,170809,G5,G6,Low,3.048273751115024,"Warm, Dry",58,108,Medium,Medium,High,Gen-40
856,Capsicum flexuosum,783,14.143707497769977,Purple,170125,G7,G8,Low,2.070044225871148,"Cool, Dry",62,113,Low,Low,High,Gen-75
857,Capsicum eximium,879,13.483580728261014,Yellow,168704,G6,G9,Low,5.447306449296103,"Warm, Humid",41,83,Medium,High,Medium,Gen-85
858,Capsicum baccatum,1284,14.991216240714563,Purple,41655,G7,G8,Low,7.605488094135892,"Warm, Humid",49,140,Medium,Low,Medium,Gen-12
859,Capsicum tovarii,972,13.972676575840286,Orange,32177,G5,G3,Medium,3.5317382278574305,"Cool, Dry",64,114,High,Medium,Low,Gen-50
860,Capsicum annuum,1025,6.688996175029774,Orange,63531,G1,G5,High,7.3082632709525885,"Warm, Humid",54,139,High,Medium,High,Gen-19
861,Capsicum pubescens,1150,10.176319404915855,Purple,21458,G2,G3,Medium,6.878779327643893,"Cool, Dry",60,104,Low,High,Medium,Gen-47
862,Capsicum chacoense,606,5.542504757833453,Yellow,120995,G7,G2,Low,8.046574907028994,"Warm, Humid",52,113,High,High,Medium,Gen-15
863,Capsicum cardenasii,1306,7.245269806557448,Purple,126754,G5,G1,High,6.715266685160768,"Cool, Dry",54,83,Low,High,High,Gen-91
864,Capsicum eximium,1437,5.66743324465941,Yellow,57999,G3,G1,Medium,9.442428589754384,"Cool, Dry",64,89,Low,High,High,Gen-83
865,Capsicum baccatum,1340,13.147364284444201,Yellow,33344,G9,G5,Medium,3.3164321410965494,"Warm, Dry",56,103,High,Medium,Low,Gen-97
866,Capsicum cardenasii,1405,12.925731160560794,Yellow,84127,G9,G6,Medium,6.560737654331508,"Warm, Humid",49,94,Medium,High,Medium,Gen-2
867,Capsicum rhomboideum,497,14.954281475438457,Purple,33991,G4,G4,High,6.353998356818128,"Warm, Dry",41,85,Medium,Low,Medium,Gen-17
868,Capsicum annuum,1461,7.409750741407076,Yellow,46506,G6,G5,High,8.249812066808534,"Warm, Humid",64,85,High,High,Medium,Gen-63
869,Capsicum flexuosum,1143,10.77994305405197,Red,163468,G4,G9,Low,1.931512907001391,"Cool, Dry",52,81,Medium,Low,Low,Gen-75
870,Capsicum annuum,878,9.586352516428398,Red,161863,G7,G3,Low,3.789360617282515,"Cool, Dry",62,111,High,High,High,Gen-93
871,Capsicum annuum,1184,13.190261645501224,Orange,96451,G7,G2,High,1.5059830331603763,"Warm, Humid",63,113,Low,Medium,High,Gen-2
872,Capsicum flexuosum,1044,11.14453047759184,Yellow,131272,G1,G8,Low,1.5951856699555504,"Cool, Dry",67,83,High,Medium,Medium,Gen-40
873,Capsicum eximium,1020,14.677261266735185,Red,10436,G7,G7,Medium,2.2963557582691667,"Warm, Humid",48,94,High,Low,Medium,Gen-24
874,Capsicum rhomboideum,1328,13.964362618258384,Red,83229,G9,G8,Low,2.4776781381438653,"Cool, Dry",67,115,High,High,Low,Gen-69
875,Capsicum cardenasii,1088,4.4184763017897195,Yellow,180918,G8,G5,High,1.5769885998852928,"Warm, Humid",41,82,High,Medium,High,Gen-24
876,Capsicum pubescens,699,10.663912255005833,Green,96569,G1,G8,High,1.2380138854888552,"Cool, Dry",69,122,Medium,Medium,Medium,Gen-95
877,Capsicum rhomboideum,1417,8.466734331743243,Orange,192802,G2,G9,Low,7.17132574025631,"Cool, Dry",55,124,Low,Medium,High,Gen-28
878,Capsicum baccatum,459,9.11352447520966,Yellow,120769,G7,G4,High,4.733147511318991,"Cool, Dry",59,102,Low,Medium,Low,Gen-61
879,Capsicum eximium,698,11.38945940284624,Purple,50515,G6,G5,Low,7.0008196580926505,"Warm, Humid",45,147,Medium,Medium,Low,Gen-18
880,Capsicum pubescens,1312,13.978637512904925,Green,166670,G3,G1,Medium,8.83700326161863,"Warm, Dry",57,149,Medium,High,Medium,Gen-98
881,Capsicum chinense,982,3.5888376844637193,Green,181947,G4,G4,Medium,3.7817074041605157,"Warm, Humid",58,145,Low,Low,Medium,Gen-88
882,Capsicum rhomboideum,1269,14.84030331122452,Red,44873,G5,G4,High,5.809843306000259,"Warm, Humid",61,130,Medium,Medium,Medium,Gen-54
883,Capsicum rhomboideum,749,8.932305316438612,Red,6053,G2,G5,Low,1.3016033306428199,"Cool, Dry",65,136,High,Low,Medium,Gen-52
884,Capsicum baccatum,1484,10.661130423480815,Red,111165,G6,G7,Medium,2.9223885038896174,"Cool, Dry",57,112,Medium,Low,Medium,Gen-68
885,Capsicum frutescens,1415,3.7230286626394142,Green,144638,G7,G4,Medium,5.942219639167368,"Cool, Dry",44,110,Medium,High,Medium,Gen-33
886,Capsicum annuum,1386,8.498942564301293,Orange,162441,G3,G7,Low,5.543269098894696,"Warm, Humid",60,109,Medium,Low,Low,Gen-47
887,Capsicum tovarii,540,11.900688297450312,Red,101412,G8,G5,Medium,4.26790468281065,"Cool, Dry",46,107,Medium,Medium,High,Gen-62
888,Capsicum chacoense,487,14.042617742142705,Red,178041,G3,G2,Medium,2.8413840001830617,"Warm, Dry",61,106,Low,Medium,Medium,Gen-43
889,Capsicum frutescens,918,14.220918260518621,Orange,73180,G8,G6,Medium,1.911028702053418,"Warm, Dry",48,95,Low,High,High,Gen-12
890,Capsicum lanceolatum,869,13.176803791884183,Red,99241,G3,G2,High,4.490575454270374,"Cool, Dry",49,95,High,High,Medium,Gen-25
891,Capsicum lanceolatum,1422,12.792950250941523,Orange,47940,G9,G5,Medium,4.261630071125702,"Warm, Dry",55,89,Low,High,Medium,Gen-82
892,Capsicum frutescens,1490,6.373833863316428,Green,31362,G9,G2,High,9.910693588852451,"Warm, Dry",56,107,Low,High,Medium,Gen-25
893,Capsicum galapagoense,323,12.567296705617261,Red,87539,G5,G6,Low,2.6740827463197756,"Warm, Dry",65,148,Low,High,Medium,Gen-7
894,Capsicum pubescens,1464,13.741582371426684,Orange,153388,G6,G3,Medium,1.091823305363385,"Cool, Dry",69,84,Low,High,Medium,Gen-94
895,Capsicum rhomboideum,528,10.326656903711797,Purple,139649,G6,G3,Medium,7.416370864130064,"Warm, Humid",64,133,Low,High,Medium,Gen-25
896,Capsicum flexuosum,734,6.02231774142969,Yellow,101714,G7,G9,Medium,4.328710514368506,"Cool, Dry",65,135,Medium,Medium,High,Gen-55
897,Capsicum frutescens,519,9.316921695826364,Red,6065,G6,G8,Medium,1.834114789975286,"Cool, Dry",48,109,Low,Medium,High,Gen-22
898,Capsicum frutescens,1139,8.692942143119966,Green,29731,G5,G2,Medium,6.087383654339016,"Cool, Dry",65,144,Low,Low,High,Gen-73
899,Capsicum cardenasii,1088,3.521876018618224,Green,196764,G3,G4,High,6.988631421903681,"Warm, Dry",53,139,High,Low,Medium,Gen-8
900,Capsicum chacoense,665,8.388800511982314,Purple,81296,G9,G2,High,6.625127832498766,"Cool, Dry",61,85,Low,Medium,High,Gen-25
901,Capsicum lanceolatum,610,8.009060947256483,Orange,27434,G2,G3,High,5.766717696952603,"Warm, Dry",40,110,High,Low,Medium,Gen-99
902,Capsicum flexuosum,746,3.76495151962075,Yellow,58067,G1,G2,Medium,7.799877249383819,"Warm, Humid",62,142,Low,Medium,High,Gen-74
903,Capsicum tovarii,1252,9.063574458377746,Yellow,102360,G3,G6,High,2.0479460750104175,"Warm, Dry",40,148,Medium,Low,High,Gen-96
904,Capsicum cardenasii,1115,12.090493076289981,Red,53800,G1,G9,High,3.877668209998984,"Warm, Dry",51,121,Low,High,Medium,Gen-2
905,Capsicum chinense,999,4.26535048379043,Green,97390,G9,G2,Medium,6.974242623458361,"Cool, Dry",45,122,Low,Low,High,Gen-13
906,Capsicum flexuosum,1430,7.914403757175514,Green,80660,G1,G2,Medium,7.269338350050662,"Warm, Dry",59,130,Low,Low,Low,Gen-51
907,Capsicum galapagoense,1045,13.74659093200409,Yellow,4718,G8,G2,High,1.510202427008971,"Cool, Dry",52,131,Medium,Low,High,Gen-5
908,Capsicum chinense,333,13.141628261069869,Red,91312,G9,G6,Medium,7.5464061064025065,"Warm, Dry",58,84,High,Low,Low,Gen-37
909,Capsicum baccatum,1354,7.625884685603722,Purple,23970,G4,G4,Medium,1.36414195584174,"Cool, Dry",61,99,Medium,Low,Medium,Gen-68
910,Capsicum tovarii,988,4.151347306084464,Purple,169481,G8,G3,Medium,2.411559894480863,"Warm, Dry",56,133,Low,Medium,High,Gen-69
911,Capsicum chinense,516,10.716016076379145,Yellow,129357,G8,G1,High,7.264248116066634,"Warm, Dry",48,117,Low,High,Low,Gen-42
912,Capsicum baccatum,1132,8.443920371455192,Orange,145123,G2,G6,Medium,8.171590261395767,"Cool, Dry",56,130,High,Medium,High,Gen-3
913,Capsicum eximium,1349,3.7178770549337905,Purple,34221,G9,G8,Low,2.236767442332196,"Warm, Dry",56,108,High,Medium,Low,Gen-31
914,Capsicum galapagoense,993,3.4571913199073703,Yellow,199097,G6,G2,Low,4.047184039952555,"Cool, Dry",68,98,Low,Medium,High,Gen-74
915,Capsicum galapagoense,381,3.855560516903965,Green,199290,G7,G1,High,8.919956097750358,"Cool, Dry",45,143,Low,Low,Low,Gen-30
916,Capsicum galapagoense,1446,6.378822135769224,Red,189938,G2,G7,Medium,9.071958823609545,"Warm, Humid",63,135,Medium,Low,Low,Gen-90
917,Capsicum flexuosum,1133,13.819780304257852,Green,116437,G5,G7,High,6.094796722770656,"Warm, Humid",68,107,Medium,High,Low,Gen-86
918,Capsicum cardenasii,583,10.024879757762532,Yellow,55607,G2,G5,High,7.468131773325437,"Warm, Dry",49,100,Medium,Low,High,Gen-15
