SpeciesID,SpeciesName,CapsaicinContent (ppm),FruitSize (cm),Color,HeatLevel (SHU),GeneticMarker1,GeneticMarker2,DiseaseResistance,Yield (kg/plant),GrowingConditions,FloweringTime (days),MaturityTime (days),PestResistance,DroughtTolerance,Crossability,CropGenetics
748,Chilli cardenasii,570,7.938781847733968,Purple,182615,G2,G5,Low,5.543385235793508,"Warm, Dry",67,116,Medium,Low,Medium,Gen-20
749,Chilli rhomboideum,666,8.904027230242129,Orange,67968,G2,G3,High,3.2921332699546584,"Warm, Dry",49,107,Low,Medium,Low,Gen-20
750,Chilli rhomboideum,947,9.564592708668624,Orange,103057,G7,G8,Low,8.911032263245982,"Warm, Dry",44,100,High,Low,Low,Gen-57
751,Chilli baccatum,555,13.586899305061849,Purple,177676,G8,G4,Medium,3.653257451464487,"Warm, Dry",64,96,Low,Low,Medium,Gen-45
752,Chilli eximium,1330,3.7432610289971513,Green,81866,G4,G2,High,7.261055145094787,"Warm, Dry",66,97,Low,Low,Low,Gen-48
753,Chilli frutescens,1161,6.518554329847002,Red,75802,G4,G6,Medium,6.211418975074903,"Warm, Humid",43,122,Medium,Low,Low,Gen-23
754,Chilli flexuosum,1462,4.959961631282182,Purple,157224,G2,G6,Medium,4.7474278606418014,"Cool, Dry",65,122,Medium,Low,Low,Gen-12
755,Chilli baccatum,375,12.77802526980582,Red,144970,G6,G3,Medium,8.930099679243257,"Cool, Dry",43,89,High,Medium,Low,Gen-63
756,Chilli flexuosum,555,11.026419786109315,Red,179506,G9,G6,Medium,8.57059102258906,"Warm, Dry",46,104,High,Medium,Medium,Gen-92
757,Chilli rhomboideum,779,6.723433193888777,Purple,32895,G5,G6,Low,9.830015003607087,"Cool, Dry",68,120,High,Low,Medium,Gen-92
758,Chilli flexuosum,1226,3.3766339432951757,Red,38201,G1,G1,High,8.36900318792061,"Cool, Dry",64,144,High,Medium,Low,Gen-97
759,Chilli tovarii,718,5.721397186641742,Orange,150790,G5,G2,High,7.392557701407379,"Warm, Humid",55,121,Medium,High,Low,Gen-61
760,Chilli lanceolatum,924,6.9326696345991365,Red,157339,G4,G9,High,2.1869212525940314,"Warm, Humid",53,149,Medium,Medium,Medium,Gen-59
761,Chilli galapagoense,1485,8.642611433016802,Purple,112367,G9,G9,High,3.9345577274172574,"Warm, Dry",48,111,Medium,Low,Low,Gen-36
762,Chilli annuum,1379,14.523271710580921,Red,71702,G3,G6,High,4.41018617897079,"Warm, Humid",66,92,High,Medium,Low,Gen-11
763,Chilli eximium,494,13.942542864372173,Red,195382,G4,G1,High,2.860368298990591,"Warm, Dry",40,142,Low,Medium,High,Gen-58
764,Chilli lanceolatum,397,11.26635764693524,Orange,178154,G4,G3,Medium,5.153378480246876,"Warm, Humid",64,149,High,High,Medium,Gen-66
765,Chilli flexuosum,699,5.9458517328072436,Orange,181847,G7,G8,Low,1.32722938777588,"Cool, Dry",57,105,High,Medium,Low,Gen-63
766,Chilli eximium,814,3.23238618345359,Green,128197,G5,G4,Low,8.598852828143468,"Cool, Dry",52,141,Low,Medium,Low,Gen-70
767,Chilli eximium,789,6.736146626772541,Red,100027,G6,G4,Medium,3.5865799146636967,"Cool, Dry",58,142,Low,Low,High,Gen-63
768,Chilli lanceolatum,621,7.073669200325256,Purple,113306,G2,G2,High,6.740041689616032,"Warm, Dry",42,93,Medium,Medium,Medium,Gen-12
769,Chilli rhomboideum,564,12.342345608939114,Yellow,12848,G3,G7,Low,7.588904452636846,"Warm, Humid",46,91,Medium,High,Medium,Gen-70
770,Chilli chinense,930,8.906718426227748,Red,194148,G5,G2,High,8.889548922950585,"Warm, Dry",64,138,High,High,Low,Gen-13
771,Chilli tovarii,802,7.560022910940198,Yellow,90806,G7,G7,Low,6.966927304675315,"Warm, Humid",60,88,Low,High,High,Gen-62
772,Chilli galapagoense,1212,3.6632639055589595,Purple,135677,G3,G2,Low,8.603038417087769,"Cool, Dry",67,139,Low,Medium,Medium,Gen-49
773,Chilli frutescens,1313,11.471116107145942,Purple,169788,G8,G8,Low,7.094084681289781,"Cool, Dry",54,94,Medium,Low,Medium,Gen-13
774,Chilli tovarii,1478,7.802306834934958,Orange,10164,G8,G2,Low,5.526951911916679,"Warm, Dry",50,145,Low,Low,Medium,Gen-77
775,Chilli flexuosum,1079,5.717507211151814,Red,180655,G2,G9,Medium,7.539883441037621,"Warm, Humid",64,114,Medium,Low,Medium,Gen-56
776,Chilli cardenasii,642,6.289579575883008,Yellow,89519,G5,G4,High,5.030991457391444,"Warm, Humid",54,95,Medium,High,High,Gen-61
777,Chilli annuum,1257,9.677335409532285,Red,28975,G4,G4,Medium,8.775854177880596,"Warm, Dry",59,143,Low,Low,Medium,Gen-92
778,Chilli chinense,1064,9.393994188939024,Purple,134113,G9,G7,Medium,9.918346933890977,"Warm, Dry",51,108,High,Low,Low,Gen-51
779,Chilli flexuosum,1403,5.228133568169913,Red,150017,G4,G3,Low,7.146715764925248,"Warm, Dry",42,97,Medium,Low,Medium,Gen-11
780,Chilli eximium,1035,4.814415347710856,Orange,146708,G1,G2,Medium,1.5555208772216207,"Warm, Humid",43,141,Low,High,Medium,Gen-44
781,Chilli frutescens,561,7.7003776064125455,Red,88371,G4,G3,Low,9.908288438638746,"Warm, Dry",41,113,High,Low,Low,Gen-87
782,Chilli frutescens,809,10.885485316769893,Green,190565,G2,G7,High,6.4908256342382415,"Warm, Dry",52,145,High,Medium,Medium,Gen-29
783,Chilli chinense,1356,6.819667126013243,Red,65183,G1,G4,Medium,6.732211579400183,"Warm, Dry",40,131,High,High,Medium,Gen-51
784,Chilli cardenasii,1008,14.01351626315147,Green,10322,G2,G4,Medium,4.231406584437958,"Cool, Dry",49,139,High,High,Medium,Gen-9
785,Chilli galapagoense,1193,5.364471892641491,Yellow,161385,G7,G9,Medium,8.07991405953501,"Warm, Dry",46,126,Medium,Low,Medium,Gen-96
786,Chilli eximium,831,4.3151347797595,Purple,6288,G8,G9,Low,7.678668502301861,"Cool, Dry",52,105,High,Low,High,Gen-81
787,Chilli flexuosum,833,5.357641055118036,Green,18555,G6,G5,Medium,9.03925699053031,"Cool, Dry",57,139,Low,High,Low,Gen-17
788,Chilli frutescens,504,6.617794651581865,Orange,144207,G5,G2,High,4.355047568155188,"Cool, Dry",49,95,Low,Medium,Low,Gen-70
789,Chilli annuum,457,3.4566075706457107,Green,134124,G7,G5,High,5.34100107128473,"Cool, Dry",44,128,High,High,Low,Gen-21
790,Chilli rhomboideum,578,13.612796146667689,Orange,110065,G2,G8,Low,4.899895057925452,"Warm, Dry",64,126,Medium,High,Medium,Gen-53
791,Chilli baccatum,315,8.832439024032492,Green,48149,G4,G5,High,7.993900349794434,"Cool, Dry",44,123,Low,High,High,Gen-52
792,Chilli pubescens,830,8.962802911790167,Green,196281,G7,G1,High,2.540457116563902,"Warm, Humid",41,99,Medium,Low,High,Gen-25
793,Chilli chacoense,1475,13.308212040689682,Green,124656,G2,G4,High,4.8434156094460725,"Cool, Dry",55,125,Low,Medium,Low,Gen-5
794,Chilli eximium,378,6.287743033832712,Purple,52303,G4,G4,High,4.1414611323838155,"Warm, Humid",42,128,Low,Low,Medium,Gen-16
795,Chilli tovarii,1432,11.173848760085468,Red,33229,G2,G9,Low,6.532589755291222,"Warm, Dry",40,117,Medium,Medium,High,Gen-2
796,Chilli frutescens,308,7.180014413802816,Green,41423,G5,G4,Medium,2.200641593245198,"Warm, Humid",54,120,Medium,High,High,Gen-16
797,Chilli pubescens,487,3.1710582093890873,Purple,150493,G6,G9,Medium,4.366133109819401,"Cool, Dry",40,148,Medium,Medium,High,Gen-45
798,Chilli galapagoense,637,6.713264277811346,Purple,129830,G5,G9,Medium,5.7762150438028455,"Cool, Dry",40,100,Medium,High,High,Gen-26
799,Chilli chinense,805,3.100401131757819,Orange,184518,G1,G2,High,9.058614879751335,"Warm, Humid",68,128,Low,High,Low,Gen-57
800,Chilli frutescens,921,6.540923599010082,Orange,146751,G3,G6,High,5.508540807251608,"Cool, Dry",42,80,High,Low,Low,Gen-42
801,Chilli baccatum,547,6.357021872680045,Orange,9248,G8,G5,High,7.209444460388193,"Warm, Humid",56,94,High,Medium,Low,Gen-86
802,Chilli pubescens,1129,3.856987760241031,Orange,189926,G9,G6,Medium,1.4017445136124358,"Warm, Dry",59,125,Medium,Low,Medium,Gen-66
803,Chilli tovarii,1441,12.287054125936999,Red,166667,G4,G6,Medium,1.3824170736169323,"Warm, Dry",53,90,High,High,Low,Gen-8
804,Chilli pubescens,1124,11.622916761898427,Orange,173736,G5,G6,High,6.460366722988937,"Warm, Dry",41,99,Medium,Low,Low,Gen-57
805,Chilli frutescens,672,11.948393781119258,Green,105191,G5,G1,Low,6.173941487614914,"Cool, Dry",42,141,Low,Low,Low,Gen-12
806,Chilli eximium,1068,4.840884823382025,Purple,105556,G9,G6,Medium,5.145946422501197,"Warm, Dry",65,134,High,Medium,Low,Gen-28
807,Chilli galapagoense,935,3.473897093671175,Yellow,169050,G7,G4,High,3.348737340271333,"Cool, Dry",48,88,Medium,High,Medium,Gen-60
808,Chilli cardenasii,324,7.145778646609951,Yellow,183560,G5,G3,Low,2.8338098588905973,"Warm, Humid",46,98,Medium,High,Low,Gen-62
809,Chilli pubescens,546,5.568001695959391,Green,72105,G9,G8,Medium,5.466834002750575,"Warm, Dry",68,100,Medium,High,Low,Gen-89
810,Chilli tovarii,1102,3.253870015182697,Red,4604,G9,G9,Low,9.87241782830467,"Warm, Dry",48,115,Low,Medium,Low,Gen-79
811,Chilli chinense,882,3.4210199397073535,Orange,153482,G2,G2,Low,7.160045013761146,"Warm, Dry",66,93,High,Low,Low,Gen-69
812,Chilli chinense,663,12.74157955927403,Purple,119886,G3,G4,High,2.0733031080017152,"Warm, Dry",51,121,Medium,High,Medium,Gen-5
813,Chilli annuum,1004,8.293713200397276,Orange,29682,G9,G7,Medium,3.54723424722181,"Cool, Dry",67,115,Low,High,High,Gen-27
814,Chilli frutescens,1409,5.599111126339478,Purple,198949,G3,G8,Medium,8.738335722539592,"Warm, Dry",65,93,Low,High,Medium,Gen-17
815,Chilli rhomboideum,1327,4.558144370371771,Green,108014,G3,G1,Low,7.352681530377777,"Warm, Humid",54,106,Low,Medium,Low,Gen-24
816,Chilli eximium,1205,4.972929159691198,Red,55482,G1,G5,Medium,4.6333395611213275,"Warm, Dry",69,130,High,Low,Low,Gen-40
817,Chilli flexuosum,432,5.3729490670485855,Orange,153168,G5,G6,Medium,5.481791928775514,"Warm, Dry",40,123,Low,High,Low,Gen-49
818,Chilli rhomboideum,735,13.587757663216594,Purple,128635,G4,G1,Low,3.061652987951659,"Warm, Dry",40,139,Low,High,High,Gen-52
819,Chilli cardenasii,481,12.037159352524228,Purple,84090,G2,G1,High,8.228013449050607,"Warm, Humid",60,101,High,Low,High,Gen-67
820,Chilli chacoense,1318,14.858181585953067,Purple,11496,G4,G4,High,7.169664355758228,"Warm, Dry",61,106,Low,Low,Medium,Gen-35
821,Chilli lanceolatum,304,6.250304819200871,Purple,66069,G6,G2,Low,2.5331566133400707,"Cool, Dry",41,104,Medium,High,High,Gen-64
822,Chilli tovarii,435,13.834938483689472,Yellow,178960,G3,G3,Low,1.1769429036454881,"Warm, Humid",52,85,Medium,High,High,Gen-58
823,Chilli baccatum,686,14.5187116457007,Purple,171270,G8,G1,High,9.362191670927878,"Cool, Dry",40,94,Low,Medium,Low,Gen-30
824,Chilli chacoense,1168,8.907521303739646,Yellow,106049,G9,G3,Medium,6.2576115235922325,"Cool, Dry",57,131,Low,High,Medium,Gen-74
825,Chilli lanceolatum,623,8.676952052070542,Yellow,73026,G2,G1,Medium,5.231158051025517,"Warm, Humid",63,131,Medium,Low,Medium,Gen-99
826,Chilli tovarii,968,3.6162946479162006,Green,195195,G3,G6,Low,6.171755111055912,"Cool, Dry",44,95,Medium,High,Low,Gen-39
827,Chilli annuum,746,7.198886684960776,Orange,113626,G6,G4,Low,1.5232562275683597,"Warm, Dry",65,137,Medium,High,Medium,Gen-59
828,Chilli chacoense,1115,10.2413692414155,Purple,167679,G4,G1,Medium,9.032821158015267,"Cool, Dry",62,135,Medium,High,Low,Gen-17
829,Chilli annuum,816,7.736504365938457,Green,54313,G7,G1,Medium,6.167568679520399,"Cool, Dry",55,86,High,Medium,High,Gen-60
830,Chilli annuum,631,14.213061236889834,Yellow,148684,G4,G3,Low,9.892180397853487,"Warm, Dry",63,140,Medium,Medium,Medium,Gen-95
831,Chilli frutescens,687,3.684810199432014,Purple,184501,G3,G4,Medium,6.984715263811001,"Cool, Dry",47,130,Low,Low,High,Gen-18
832,Chilli chacoense,689,4.4396993544827925,Green,108316,G2,G7,High,2.4410654745713734,"Cool, Dry",59,120,Medium,High,Medium,Gen-34
833,Chilli annuum,750,3.243058008504761,Red,146483,G6,G4,Medium,6.287945900038742,"Warm, Humid",50,102,Low,High,Medium,Gen-20
834,Chilli chinense,357,10.490979248754783,Yellow,186561,G4,G4,Low,1.1356462341368632,"Cool, Dry",51,144,Low,Medium,High,Gen-18
835,Chilli pubescens,925,13.768897262299477,Yellow,141754,G7,G7,Low,1.4248006933553683,"Cool, Dry",65,124,Low,Low,Medium,Gen-14
836,Chilli cardenasii,478,9.743201077383581,Green,152567,G9,G9,Medium,7.168809833160282,"Warm, Dry",55,114,Low,High,Low,Gen-99
837,Chilli flexuosum,891,12.701354561950247,Red,156239,G1,G7,Low,1.2858670017421274,"Warm, Dry",63,127,High,Medium,High,Gen-35
838,Chilli galapagoense,394,7.868231718106584,Orange,41721,G3,G2,Medium,7.372703836569185,"Warm, Dry",66,123,Medium,Medium,Low,Gen-2
839,Chilli galapagoense,827,7.587637429159543,Purple,178814,G9,G9,Low,6.8617845490866065,"Cool, Dry",51,126,Low,High,High,Gen-75
840,Chilli frutescens,582,10.451971761156209,Orange,193620,G4,G7,High,3.250175165166028,"Warm, Dry",48,146,High,Medium,Medium,Gen-26
841,Chilli flexuosum,331,6.908930097473334,Green,64637,G9,G5,Medium,6.424077804856583,"Warm, Humid",64,93,High,Low,Low,Gen-53
842,Chilli pubescens,790,7.296348421246256,Purple,88890,G1,G4,Low,8.045213075357085,"Warm, Dry",66,81,Medium,High,High,Gen-41
843,Chilli baccatum,1157,9.966009283763649,Purple,72587,G7,G3,Medium,3.154932880627728,"Cool, Dry",59,107,Low,High,Low,Gen-57
844,Chilli flexuosum,649,7.775454551344126,Purple,191767,G6,G4,Medium,9.686583437530201,"Warm, Humid",54,110,Medium,Low,Medium,Gen-99
845,Chilli eximium,867,10.314540031180343,Yellow,74979,G1,G7,High,9.712707891963527,"Warm, Dry",60,99,Medium,High,Low,Gen-8
846,Chilli flexuosum,576,11.77752348062393,Yellow,50985,G2,G6,Medium,5.581039910751651,"Warm, Dry",69,138,High,Medium,High,Gen-34
847,Chilli annuum,1383,12.201806764826463,Orange,179668,G6,G7,Medium,5.408920528812208,"Cool, Dry",50,126,Medium,Low,High,Gen-86
848,Chilli chinense,1300,14.841608252117368,Red,53968,G8,G7,Low,2.72286535419312,"Cool, Dry",63,105,Low,High,Low,Gen-95
849,Chilli rhomboideum,589,14.333690893489088,Purple,31109,G6,G5,Medium,2.375706908835909,"Cool, Dry",41,100,High,Low,Low,Gen-9
850,Chilli rhomboideum,367,14.9832968412955,Green,80411,G9,G1,High,2.0992611750886376,"Cool, Dry",60,129,Medium,Low,Medium,Gen-84
851,Chilli cardenasii,751,14.378922844910498,Purple,5901,G1,G9,Medium,4.718120784435423,"Cool, Dry",55,116,High,Medium,Low,Gen-62
852,Chilli eximium,1025,6.971922955227978,Orange,164269,G3,G6,High,1.729453528173464,"Cool, Dry",68,103,Medium,High,Low,Gen-74
853,Chilli lanceolatum,1032,12.858463922544185,Yellow,137684,G5,G5,High,9.410865895201631,"Warm, Dry",50,132,Low,Medium,Low,Gen-75
854,Chilli flexuosum,325,3.1662467627904762,Purple,156697,G5,G1,Low,8.916432474695457,"Warm, Dry",67,133,Medium,Low,Low,Gen-9
855,Chilli eximium,579,4.839184216164146,Green,86933,G3,G2,Medium,8.16989909667148,"Warm, Humid",69,141,Low,Medium,High,Gen-18
856,Chilli tovarii,1358,4.951506107598065,Green,36984,G8,G9,High,9.175396349423384,"Warm, Humid",54,141,High,Low,Medium,Gen-5
857,Chilli chinense,1001,11.033888712195338,Yellow,18841,G1,G5,Low,6.262796565938792,"Warm, Dry",50,116,High,High,Low,Gen-35
858,Chilli tovarii,1060,12.346670125524891,Purple,171178,G6,G9,High,9.727473927228925,"Warm, Humid",61,83,Medium,Medium,High,Gen-13
859,Chilli annuum,1140,11.945763271106907,Yellow,81413,G5,G6,Medium,9.406046072611115,"Warm, Dry",59,94,Medium,High,Low,Gen-42
860,Chilli eximium,799,13.67057192075551,Purple,14712,G7,G3,Low,9.351387392101225,"Cool, Dry",50,115,High,High,Medium,Gen-47
861,Chilli flexuosum,445,11.488299018931333,Green,134624,G3,G1,Medium,9.873877038073081,"Warm, Humid",41,122,High,High,High,Gen-21
862,Chilli chinense,605,6.856677710057975,Red,177865,G1,G2,Medium,1.2502262782691052,"Warm, Humid",49,87,Medium,High,High,Gen-31
863,Chilli chinense,1021,12.32756853547916,Green,79423,G2,G8,High,8.603961971172819,"Cool, Dry",69,125,Low,High,High,Gen-67
864,Chilli flexuosum,1248,6.990215027120438,Orange,67962,G5,G2,Low,3.616554592401094,"Warm, Dry",54,143,Medium,Medium,Medium,Gen-19
865,Chilli chacoense,791,12.950415830380358,Purple,43876,G5,G1,Low,7.828457750508093,"Cool, Dry",63,81,Low,Low,Medium,Gen-92
866,Chilli eximium,613,3.1222921652552036,Red,4758,G4,G3,Low,9.430336240460498,"Cool, Dry",63,134,High,High,Medium,Gen-15
867,Chilli galapagoense,691,6.0985239424052775,Yellow,185848,G8,G7,Low,8.416239921163715,"Warm, Humid",43,98,Low,Low,Medium,Gen-31
868,Chilli chacoense,1328,7.5106364648170025,Orange,145962,G7,G2,Low,7.450259553294266,"Cool, Dry",48,87,Medium,Medium,High,Gen-9
869,Chilli pubescens,1215,14.769101977736376,Purple,34895,G7,G9,Low,7.881992505533471,"Warm, Humid",41,148,Low,High,Medium,Gen-67
870,Chilli chacoense,481,6.0719820887438445,Orange,22062,G3,G8,Medium,2.983203939545225,"Warm, Humid",65,84,High,Medium,Low,Gen-94
871,Chilli lanceolatum,1262,10.097865563890137,Red,194219,G2,G1,High,3.2662250703272355,"Cool, Dry",53,115,Low,High,High,Gen-72
872,Chilli baccatum,1277,13.325763446167315,Orange,197249,G2,G3,Medium,6.718621084450847,"Cool, Dry",64,146,Medium,High,Medium,Gen-67
873,Chilli chacoense,725,12.35928656478587,Red,126290,G3,G8,Medium,9.312042602387672,"Warm, Dry",45,133,Medium,Medium,Low,Gen-68
874,Chilli cardenasii,1177,3.7276729929023182,Yellow,28563,G5,G1,High,5.523588137243601,"Cool, Dry",47,120,High,Low,High,Gen-81
875,Chilli pubescens,1372,4.618980636408565,Yellow,189791,G4,G1,Medium,6.163449676561439,"Warm, Dry",45,110,High,Low,Low,Gen-32
876,Chilli chinense,656,5.230630850855475,Red,44578,G6,G4,Low,5.106310747802345,"Cool, Dry",63,125,Medium,Medium,Low,Gen-29
877,Chilli annuum,1355,4.366308606916929,Yellow,191886,G6,G4,Low,6.26256077676935,"Warm, Dry",42,104,Low,Low,Low,Gen-96
878,Chilli galapagoense,1009,3.3761409631544823,Red,156316,G7,G2,High,3.454823338860585,"Warm, Dry",41,91,Low,Low,Low,Gen-98
879,Chilli flexuosum,782,9.436102448976674,Orange,51188,G2,G8,Low,8.083181725497495,"Cool, Dry",65,106,High,Low,Medium,Gen-79
880,Chilli frutescens,608,7.634955664145468,Yellow,112977,G2,G6,Low,6.830691474940638,"Cool, Dry",68,125,High,High,Low,Gen-61
881,Chilli rhomboideum,1015,8.778036956273901,Green,183854,G2,G8,Low,9.476929310645037,"Cool, Dry",55,81,High,Medium,Medium,Gen-82
882,Chilli rhomboideum,626,4.161059889435778,Red,147017,G5,G5,High,5.08158817420072,"Warm, Humid",50,91,Low,Medium,Medium,Gen-15
883,Chilli flexuosum,667,9.90174810998786,Purple,87798,G7,G5,Low,5.644848645750249,"Warm, Dry",50,140,Medium,Low,Medium,Gen-89
884,Chilli chacoense,1288,8.508221879227044,Green,14231,G5,G7,Medium,9.055080916870638,"Warm, Humid",63,117,High,Medium,Medium,Gen-86
885,Chilli chinense,1113,11.100402017199075,Purple,149182,G8,G6,Medium,4.780655767870886,"Warm, Dry",68,85,Low,High,Low,Gen-14
886,Chilli pubescens,812,5.5564623137556755,Yellow,140212,G4,G2,Low,9.127814761936737,"Warm, Dry",46,83,High,Low,High,Gen-47
887,Chilli frutescens,476,6.351537153254631,Yellow,58245,G5,G5,Medium,2.2943823371599,"Warm, Humid",43,133,Medium,High,Medium,Gen-27
888,Chilli galapagoense,767,12.261899891410808,Red,4306,G2,G7,High,2.824356593176598,"Cool, Dry",55,144,Low,Low,Medium,Gen-31
889,Chilli chacoense,709,5.439611947516265,Orange,3141,G4,G3,Low,6.774962728941335,"Cool, Dry",62,93,Low,Medium,Low,Gen-90
890,Chilli annuum,1093,14.224044512190362,Orange,163794,G6,G9,Low,7.111007005943956,"Cool, Dry",59,111,Medium,Low,Medium,Gen-35
891,Chilli tovarii,684,14.416256157585122,Purple,119642,G3,G9,High,4.6780154946389585,"Cool, Dry",40,104,High,High,Medium,Gen-17
892,Chilli lanceolatum,326,10.81547127106392,Yellow,123965,G8,G4,High,8.68568870473707,"Warm, Humid",47,82,Low,High,Medium,Gen-21
893,Chilli frutescens,455,11.922962499518551,Purple,196973,G5,G4,Medium,1.661918123284189,"Warm, Humid",44,106,High,Low,Low,Gen-29
894,Chilli tovarii,431,6.942751812961201,Orange,51472,G1,G3,High,9.456262914966612,"Cool, Dry",65,138,High,Low,Medium,Gen-3
895,Chilli chacoense,1323,11.40764934128574,Orange,153762,G4,G1,Low,4.27368913786745,"Cool, Dry",60,104,Low,Medium,Medium,Gen-61
896,Chilli eximium,420,8.036357739768507,Orange,35912,G9,G8,Low,5.974367778882709,"Warm, Dry",56,89,Low,Low,Medium,Gen-76
897,Chilli baccatum,946,13.964216929057654,Yellow,186848,G6,G6,Low,9.379427821240014,"Cool, Dry",49,109,Medium,Low,Low,Gen-38
898,Chilli tovarii,1212,10.867541230550719,Orange,163612,G7,G2,Medium,2.5453622565355225,"Warm, Humid",49,122,Medium,High,Low,Gen-71
899,Chilli frutescens,1342,3.8841371604569734,Purple,38184,G8,G9,Low,9.574081338712048,"Warm, Humid",62,84,Low,High,Medium,Gen-27
900,Chilli pubescens,1101,4.818176277527553,Orange,35274,G6,G1,Low,2.664769897526964,"Warm, Dry",55,107,High,Low,Low,Gen-75
901,Chilli chinense,886,14.787492808068231,Purple,103034,G2,G7,Medium,8.509298317528613,"Warm, Dry",60,98,High,Medium,High,Gen-80
902,Chilli flexuosum,823,10.884024194504697,Green,116498,G3,G7,High,5.431255213426207,"Warm, Humid",57,143,Low,High,Low,Gen-42
903,Chilli chinense,946,10.136387150199514,Green,158563,G7,G9,Low,3.7993907147834225,"Warm, Dry",60,89,Low,Low,High,Gen-32
904,Chilli annuum,1235,5.161553021841344,Green,31081,G4,G1,High,8.533715920573437,"Cool, Dry",54,133,Low,Low,Low,Gen-79
905,Chilli chinense,1206,14.42790636568157,Purple,39184,G3,G4,High,3.720587768896258,"Warm, Dry",65,132,Low,High,Medium,Gen-62
906,Chilli frutescens,1025,3.6090549699124534,Orange,106860,G5,G3,High,3.7274498575664783,"Warm, Dry",49,134,Medium,High,High,Gen-72
907,Chilli flexuosum,987,14.794711950853394,Green,18937,G9,G1,High,6.532650881003355,"Cool, Dry",59,127,High,Low,High,Gen-40
908,Chilli frutescens,752,10.906739016298781,Green,77289,G7,G6,Low,8.428549214626802,"Cool, Dry",46,135,Low,Low,Medium,Gen-69
909,Chilli baccatum,1452,13.534185673603885,Purple,113908,G5,G8,High,6.293462080563138,"Cool, Dry",61,120,High,Medium,High,Gen-26
910,Chilli pubescens,1130,7.382807324408842,Yellow,185229,G2,G1,Medium,7.854611778447237,"Warm, Humid",48,98,Low,Medium,High,Gen-68
911,Chilli flexuosum,1097,10.895342892259404,Yellow,144833,G2,G7,High,1.8467957334138245,"Cool, Dry",56,100,Medium,Medium,Medium,Gen-36
912,Chilli chinense,652,8.329590552758319,Orange,94573,G9,G4,High,2.3684854102059196,"Warm, Dry",48,130,Low,Medium,Low,Gen-34
913,Chilli annuum,910,12.717226572962321,Purple,113940,G2,G7,High,1.028098007897948,"Warm, Dry",44,85,Low,Medium,Medium,Gen-95
914,Chilli frutescens,476,12.807512387931427,Purple,176176,G1,G8,Medium,6.71305604241132,"Cool, Dry",69,92,High,Low,High,Gen-4
915,Chilli flexuosum,323,12.482819951701524,Yellow,197396,G9,G9,Low,1.710282685247646,"Cool, Dry",46,121,Low,Medium,Low,Gen-36
916,Chilli pubescens,1096,8.594386520333895,Green,42366,G8,G8,Low,2.013648210898651,"Warm, Humid",69,96,Low,High,High,Gen-37
917,Chilli pubescens,1461,7.091658589482437,Orange,169036,G8,G9,High,6.752959593106207,"Warm, Dry",62,148,High,Medium,Medium,Gen-6
918,Chilli lanceolatum,952,5.012991525635484,Purple,108465,G5,G2,Low,5.715083651689935,"Cool, Dry",68,148,High,Low,Low,Gen-33
919,Chilli galapagoense,342,14.711422015135895,Yellow,80012,G2,G6,Medium,2.716037300454715,"Cool, Dry",42,145,Low,Medium,Medium,Gen-84
920,Chilli baccatum,683,14.53779413669643,Purple,52294,G7,G7,Medium,9.749024303960844,"Cool, Dry",52,83,Medium,Low,Low,Gen-52
921,Chilli lanceolatum,817,6.581489346631482,Yellow,89674,G5,G6,Medium,7.633964768646375,"Cool, Dry",60,114,Medium,Low,Low,Gen-62
922,Chilli galapagoense,490,11.221296812127017,Orange,100713,G4,G6,Low,8.827931698158006,"Warm, Humid",69,145,Low,High,Medium,Gen-72
923,Chilli chacoense,1218,8.380240107746575,Yellow,178976,G4,G4,Medium,7.413124112470718,"Warm, Humid",63,90,High,Low,High,Gen-14
924,Chilli eximium,812,13.5283814012447,Purple,132886,G9,G2,Medium,6.3882063906159585,"Warm, Dry",56,134,High,Medium,High,Gen-18
925,Chilli tovarii,1374,6.301095777901907,Purple,197574,G1,G9,Low,2.9266313333738303,"Warm, Dry",52,114,Medium,Low,High,Gen-56
926,Chilli frutescens,1040,10.220958186891778,Green,49346,G6,G3,Low,4.2409661530489435,"Warm, Humid",49,111,Low,High,Medium,Gen-75
927,Chilli baccatum,1495,13.19649439906303,Red,85808,G3,G3,Low,2.069641619771801,"Cool, Dry",62,131,High,Medium,High,Gen-25
928,Chilli annuum,1212,3.4891925887792863,Orange,45658,G7,G3,High,2.211777215728144,"Cool, Dry",49,90,High,High,Low,Gen-63
929,Chilli annuum,543,4.209373492165948,Red,119041,G8,G5,Low,5.68833135653094,"Warm, Dry",40,80,Low,Medium,High,Gen-5
930,Chilli annuum,1075,10.432759666244468,Purple,107036,G7,G3,Low,6.639334469565257,"Warm, Humid",50,140,Low,Medium,Medium,Gen-73
931,Chilli pubescens,1221,14.766109943459035,Orange,119826,G5,G4,Low,1.1250089799582557,"Warm, Humid",43,84,Low,Medium,Low,Gen-61
932,Chilli tovarii,549,12.485097157080176,Yellow,33346,G4,G3,Medium,1.5472980773780507,"Warm, Humid",60,137,Medium,Medium,High,Gen-69
933,Chilli tovarii,1206,10.474200121263053,Yellow,19059,G8,G1,High,8.839688006634152,"Warm, Humid",58,109,Medium,Medium,Medium,Gen-58
934,Chilli chinense,1244,13.989481431444894,Purple,185033,G1,G5,Medium,9.420321519264478,"Warm, Dry",41,96,Low,Low,Medium,Gen-62
